만족도,단어,빈도수
1152,만족,거사,25
1153,만족,메이커,25
1154,만족,껄,24
1155,만족,댁,24
1156,만족,어댑터,24
1157,만족,전면,24
1158,만족,날짜,24
1159,만족,업그레이드,24
1160,만족,고생,24
1161,만족,효,24
1162,만족,잔고,24
1163,만족,아유,24
1164,만족,사라,24
1165,만족,전송속도,24
1166,만족,신혼집,24
1167,만족,짐,24
1168,만족,방이,24
1169,만족,평가,24
1170,만족,무슨,24
1171,만족,허브,24
1172,만족,침대,24
1173,만족,건가,24
1174,만족,렌즈,24
1175,만족,놈,24
1176,만족,오타,24
1177,만족,부품,24
1178,만족,건물,24
1179,만족,생기,24
1180,만족,살껄,24
1181,만족,수리,24
1182,만족,구석구석,24
1183,만족,성도,23
1184,만족,가도,23
1185,만족,무선인터넷,23
1186,만족,그때,23
1187,만족,해결,23
1188,만족,뮤지컬,23
1189,만족,맨,23
1190,만족,과,23
1191,만족,욧,23
1192,만족,구석,23
1193,만족,레,23
1194,만족,가나다,23
1195,만족,뽁뽁,23
1196,만족,혹,23
1197,만족,사지,23
1198,만족,밧데리,23
1199,만족,제외,23
1200,만족,네오,23
1201,만족,탁상,23
1202,만족,실,23
1203,만족,요다음,23
1204,만족,삿어,23
1205,만족,무지개,23
1206,만족,신형,23
1207,만족,퍼플,23
1208,만족,감상,23
1209,만족,작년,23
1210,만족,라운드,23
1211,만족,첨부,23
1212,만족,아쉬움,23
1213,만족,루메,23
1214,만족,탓,23
1215,만족,시중,23
1216,만족,탁,23
1217,만족,온도,23
1218,만족,맞춤,23
1219,만족,설,23
1220,만족,출장,23
1221,만족,당황,23
1222,만족,불만,23
1223,만족,절삭,23
1224,만족,페이,22
1225,만족,갠,22
1226,만족,데스크탑,22
1227,만족,예,22
1228,만족,랄,22
1229,만족,간섭,22
1230,만족,상황,22
1231,만족,캠,22
1232,만족,당장,22
1233,만족,뇨,22
1234,만족,한쪽,22
1235,만족,환도,22
1236,만족,예상,22
1237,만족,포,22
1238,만족,왼쪽,22
1239,만족,욯,22
1240,만족,비밀번호,22
1241,만족,아기,22
1242,만족,요긴,22
1243,만족,인,22
1244,만족,송,22
1245,만족,아마,22
1246,만족,샌디스크,22
1247,만족,셋탑,22
1248,만족,빛샘,22
1249,만족,오랫동안,22
1250,만족,일요일,22
1251,만족,낮,22
1252,만족,라서,22
1253,만족,로만,22
1254,만족,끈,22
1255,만족,플스,22
1256,만족,연동,22
1257,만족,저음,22
1258,만족,불안,22
1259,만족,비번,22
1260,만족,로지텍,21
1261,만족,오츠카,21
1262,만족,스트랩,21
1263,만족,바사,21
1264,만족,통화,21
1265,만족,누가,21
1266,만족,충,21
1267,만족,분도,21
1268,만족,작살,21
1269,만족,초기,21
1270,만족,합,21
1271,만족,제법,21
1272,만족,대해,21
1273,만족,보람,21
1274,만족,체크,21
1275,만족,스트레스,21
1276,만족,시청,21
1277,만족,셋톱박스,21
1278,만족,등등,21
1279,만족,레이,21
1280,만족,한글,21
1281,만족,지역,21
1282,만족,차량,21
1283,만족,추후,21
1284,만족,득템,21
1285,만족,블로그,21
1286,만족,내용물,21
1287,만족,겁,21
1288,만족,스타일,21
1289,만족,화이팅,21
1290,만족,여태,21
1291,만족,주위,21
1292,만족,주머니,21
1293,만족,얼룩,21
1294,만족,강의,21
1295,만족,이름,21
1296,만족,놀랬어,21
1297,만족,예민,21
1298,만족,아이엠,21
1299,만족,조음,20
1300,만족,형태,20
1301,만족,유막,20
1302,만족,매일,20
1303,만족,시작,20
1304,만족,라마,20
1305,만족,에이,20
1306,만족,그림,20
1307,만족,조만간,20
1308,만족,요새,20
1309,만족,베젤,20
1310,만족,친절,20
1311,만족,매하,20
1312,만족,남자,20
1313,만족,조항,20
1314,만족,불어,20
1315,만족,핸폰,20
1316,만족,갓,20
1317,만족,공간활용,20
1318,만족,나머지,20
1319,만족,덕질,20
1320,만족,쌍안경,20
1321,만족,신뢰,20
